iteration,timestamp_ms,response,success,phase
1,1764069480634,echo-A: ping,True,before
1,1764069480697,echo-A: ping,True,before
1,1764069480756,echo-A: ping,True,before
1,1764069480813,echo-A: ping,True,before
1,1764069480875,echo-A: ping,True,before
1,1764069480932,echo-A: ping,True,before
1,1764069480994,echo-A: ping,True,before
1,1764069481057,echo-A: ping,True,before
1,1764069481120,echo-A: ping,True,before
1,1764069481175,echo-A: ping,True,before
1,1764069481233,echo-A: ping,True,before
1,1764069481289,echo-A: ping,True,before
1,1764069481352,echo-A: ping,True,before
1,1764069481409,echo-A: ping,True,before
1,1764069481465,echo-A: ping,True,before
1,1764069481527,echo-A: ping,True,before
1,1764069481588,echo-A: ping,True,before
1,1764069481643,echo-A: ping,True,before
1,1764069481701,echo-A: ping,True,before
1,1764069481764,echo-A: ping,True,before
1,1764069481827,echo-A: ping,True,before
1,1764069481881,echo-A: ping,True,before
1,1764069481943,echo-A: ping,True,before
1,1764069482004,echo-A: ping,True,before
1,1764069482067,echo-A: ping,True,before
1,1764069482129,echo-A: ping,True,before
1,1764069482192,echo-A: ping,True,before
1,1764069482253,echo-A: ping,True,before
1,1764069482312,echo-A: ping,True,before
1,1764069482367,echo-A: ping,True,before
1,1764069482425,echo-A: ping,True,before
1,1764069482482,echo-A: ping,True,before
1,1764069482543,echo-A: ping,True,before
1,1764069482602,echo-A: ping,True,before
1,1764069482665,echo-A: ping,True,before
1,1764069482723,echo-A: ping,True,before
1,1764069482785,echo-A: ping,True,before
1,1764069482839,echo-A: ping,True,before
1,1764069482900,echo-A: ping,True,before
1,1764069482962,echo-A: ping,True,before
1,1764069483019,echo-A: ping,True,before
1,1764069483076,echo-A: ping,True,before
1,1764069483130,echo-A: ping,True,before
1,1764069483191,echo-A: ping,True,before
1,1764069483250,echo-A: ping,True,before
1,1764069483313,echo-A: ping,True,before
1,1764069483373,echo-A: ping,True,before
1,1764069483433,echo-A: ping,True,before
1,1764069483492,echo-A: ping,True,before
1,1764069483554,echo-A: ping,True,before
1,1764069483608,echo-A: ping,True,before
1,1764069483668,echo-A: ping,True,before
1,1764069483672,SWITCH_EVENT,True,event
1,1764069483861,echo-A: ping,True,after
1,1764069483924,echo-B: ping,True,after
1,1764069483986,echo-B: ping,True,after
1,1764069484043,echo-B: ping,True,after
1,1764069484099,echo-B: ping,True,after
1,1764069484160,echo-B: ping,True,after
1,1764069484216,echo-B: ping,True,after
1,1764069484276,echo-B: ping,True,after
1,1764069484334,echo-B: ping,True,after
1,1764069484395,echo-B: ping,True,after
1,1764069484450,echo-B: ping,True,after
1,1764069484513,echo-B: ping,True,after
1,1764069484575,echo-B: ping,True,after
1,1764069484637,echo-B: ping,True,after
1,1764069484700,echo-B: ping,True,after
1,1764069484758,echo-B: ping,True,after
1,1764069484818,echo-B: ping,True,after
1,1764069484880,echo-B: ping,True,after
1,1764069484935,echo-B: ping,True,after
1,1764069484997,echo-B: ping,True,after
1,1764069485057,echo-B: ping,True,after
1,1764069485114,echo-B: ping,True,after
1,1764069485172,echo-B: ping,True,after
1,1764069485233,echo-B: ping,True,after
1,1764069485297,echo-B: ping,True,after
1,1764069485351,echo-B: ping,True,after
1,1764069485413,echo-B: ping,True,after
1,1764069485472,echo-B: ping,True,after
1,1764069485535,echo-B: ping,True,after
1,1764069485595,echo-B: ping,True,after
1,1764069485657,echo-B: ping,True,after
1,1764069485718,echo-B: ping,True,after
1,1764069485777,echo-B: ping,True,after
1,1764069485839,echo-B: ping,True,after
1,1764069485901,echo-B: ping,True,after
1,1764069485957,echo-B: ping,True,after
1,1764069486016,echo-B: ping,True,after
1,1764069486076,echo-B: ping,True,after
1,1764069486135,echo-B: ping,True,after
1,1764069486196,echo-B: ping,True,after
1,1764069486254,echo-B: ping,True,after
1,1764069486317,echo-B: ping,True,after
1,1764069486379,echo-B: ping,True,after
1,1764069486441,echo-B: ping,True,after
1,1764069486505,echo-B: ping,True,after
1,1764069486559,echo-B: ping,True,after
1,1764069486621,echo-B: ping,True,after
2,1764069488691,echo-B: ping,True,before
2,1764069488752,echo-B: ping,True,before
2,1764069488814,echo-B: ping,True,before
2,1764069488877,echo-B: ping,True,before
2,1764069488936,echo-B: ping,True,before
2,1764069488997,echo-B: ping,True,before
2,1764069489057,echo-B: ping,True,before
2,1764069489112,echo-B: ping,True,before
2,1764069489174,echo-B: ping,True,before
2,1764069489236,echo-B: ping,True,before
2,1764069489299,echo-B: ping,True,before
2,1764069489362,echo-B: ping,True,before
2,1764069489418,echo-B: ping,True,before
2,1764069489474,echo-B: ping,True,before
2,1764069489538,echo-B: ping,True,before
2,1764069489600,echo-B: ping,True,before
2,1764069489658,echo-B: ping,True,before
2,1764069489717,echo-B: ping,True,before
2,1764069489777,echo-B: ping,True,before
2,1764069489832,echo-B: ping,True,before
2,1764069489895,echo-B: ping,True,before
2,1764069489953,echo-B: ping,True,before
2,1764069490010,echo-B: ping,True,before
2,1764069490068,echo-B: ping,True,before
2,1764069490131,echo-B: ping,True,before
2,1764069490193,echo-B: ping,True,before
2,1764069490251,echo-B: ping,True,before
2,1764069490313,echo-B: ping,True,before
2,1764069490371,echo-B: ping,True,before
2,1764069490433,echo-B: ping,True,before
2,1764069490492,echo-B: ping,True,before
2,1764069490551,echo-B: ping,True,before
2,1764069490612,echo-B: ping,True,before
2,1764069490665,echo-B: ping,True,before
2,1764069490727,echo-B: ping,True,before
2,1764069490789,echo-B: ping,True,before
2,1764069490847,echo-B: ping,True,before
2,1764069490908,echo-B: ping,True,before
2,1764069490968,echo-B: ping,True,before
2,1764069491031,echo-B: ping,True,before
2,1764069491092,echo-B: ping,True,before
2,1764069491149,echo-B: ping,True,before
2,1764069491210,echo-B: ping,True,before
2,1764069491269,echo-B: ping,True,before
2,1764069491332,echo-B: ping,True,before
2,1764069491391,echo-B: ping,True,before
2,1764069491450,echo-B: ping,True,before
2,1764069491511,echo-B: ping,True,before
2,1764069491572,echo-B: ping,True,before
2,1764069491637,echo-B: ping,True,before
2,1764069491700,echo-B: ping,True,before
2,1764069491704,SWITCH_EVENT,True,event
2,1764069491889,echo-B: ping,True,after
2,1764069491951,echo-A: ping,True,after
2,1764069492013,echo-A: ping,True,after
2,1764069492073,echo-A: ping,True,after
2,1764069492137,echo-A: ping,True,after
2,1764069492197,echo-A: ping,True,after
2,1764069492252,echo-A: ping,True,after
2,1764069492307,echo-A: ping,True,after
2,1764069492368,echo-A: ping,True,after
2,1764069492425,echo-A: ping,True,after
2,1764069492486,echo-A: ping,True,after
2,1764069492548,echo-A: ping,True,after
2,1764069492601,echo-A: ping,True,after
2,1764069492664,echo-A: ping,True,after
2,1764069492726,echo-A: ping,True,after
2,1764069492790,echo-A: ping,True,after
2,1764069492853,echo-A: ping,True,after
2,1764069492916,echo-A: ping,True,after
2,1764069492978,echo-A: ping,True,after
2,1764069493041,echo-A: ping,True,after
2,1764069493097,echo-A: ping,True,after
2,1764069493156,echo-A: ping,True,after
2,1764069493213,echo-A: ping,True,after
2,1764069493268,echo-A: ping,True,after
2,1764069493329,echo-A: ping,True,after
2,1764069493385,echo-A: ping,True,after
2,1764069493442,echo-A: ping,True,after
2,1764069493500,echo-A: ping,True,after
2,1764069493556,echo-A: ping,True,after
2,1764069493620,echo-A: ping,True,after
2,1764069493682,echo-A: ping,True,after
2,1764069493743,echo-A: ping,True,after
2,1764069493806,echo-A: ping,True,after
2,1764069493862,echo-A: ping,True,after
2,1764069493923,echo-A: ping,True,after
2,1764069493985,echo-A: ping,True,after
2,1764069494040,echo-A: ping,True,after
2,1764069494097,echo-A: ping,True,after
2,1764069494155,echo-A: ping,True,after
2,1764069494211,echo-A: ping,True,after
2,1764069494273,echo-A: ping,True,after
2,1764069494328,echo-A: ping,True,after
2,1764069494392,echo-A: ping,True,after
2,1764069494453,echo-A: ping,True,after
2,1764069494508,echo-A: ping,True,after
2,1764069494567,echo-A: ping,True,after
2,1764069494626,echo-A: ping,True,after
2,1764069494689,echo-A: ping,True,after
3,1764069496763,echo-A: ping,True,before
3,1764069496832,echo-A: ping,True,before
3,1764069496889,echo-A: ping,True,before
3,1764069496951,echo-A: ping,True,before
3,1764069497012,echo-A: ping,True,before
3,1764069497068,echo-A: ping,True,before
3,1764069497129,echo-A: ping,True,before
3,1764069497188,echo-A: ping,True,before
3,1764069497249,echo-A: ping,True,before
3,1764069497313,echo-A: ping,True,before
3,1764069497377,echo-A: ping,True,before
3,1764069497437,echo-A: ping,True,before
3,1764069497496,echo-A: ping,True,before
3,1764069497557,echo-A: ping,True,before
3,1764069497620,echo-A: ping,True,before
3,1764069497675,echo-A: ping,True,before
3,1764069497735,echo-A: ping,True,before
3,1764069497794,echo-A: ping,True,before
3,1764069497858,echo-A: ping,True,before
3,1764069497920,echo-A: ping,True,before
3,1764069497976,echo-A: ping,True,before
3,1764069498039,echo-A: ping,True,before
3,1764069498101,echo-A: ping,True,before
3,1764069498161,echo-A: ping,True,before
3,1764069498221,echo-A: ping,True,before
3,1764069498281,echo-A: ping,True,before
3,1764069498337,echo-A: ping,True,before
3,1764069498401,echo-A: ping,True,before
3,1764069498458,echo-A: ping,True,before
3,1764069498521,echo-A: ping,True,before
3,1764069498578,echo-A: ping,True,before
3,1764069498636,echo-A: ping,True,before
3,1764069498700,echo-A: ping,True,before
3,1764069498754,echo-A: ping,True,before
3,1764069498813,echo-A: ping,True,before
3,1764069498868,echo-A: ping,True,before
3,1764069498930,echo-A: ping,True,before
3,1764069498993,echo-A: ping,True,before
3,1764069499051,echo-A: ping,True,before
3,1764069499106,echo-A: ping,True,before
3,1764069499170,echo-A: ping,True,before
3,1764069499233,echo-A: ping,True,before
3,1764069499295,echo-A: ping,True,before
3,1764069499357,echo-A: ping,True,before
3,1764069499416,echo-A: ping,True,before
3,1764069499476,echo-A: ping,True,before
3,1764069499539,echo-A: ping,True,before
3,1764069499601,echo-A: ping,True,before
3,1764069499660,echo-A: ping,True,before
3,1764069499718,echo-A: ping,True,before
3,1764069499775,echo-A: ping,True,before
3,1764069499779,SWITCH_EVENT,True,event
3,1764069499963,echo-A: ping,True,after
3,1764069500018,echo-B: ping,True,after
3,1764069500079,echo-B: ping,True,after
3,1764069500136,echo-B: ping,True,after
3,1764069500194,echo-B: ping,True,after
3,1764069500253,echo-B: ping,True,after
3,1764069500310,echo-B: ping,True,after
3,1764069500368,echo-B: ping,True,after
3,1764069500425,echo-B: ping,True,after
3,1764069500484,echo-B: ping,True,after
3,1764069500546,echo-B: ping,True,after
3,1764069500608,echo-B: ping,True,after
3,1764069500666,echo-B: ping,True,after
3,1764069500725,echo-B: ping,True,after
3,1764069500781,echo-B: ping,True,after
3,1764069500841,echo-B: ping,True,after
3,1764069500901,echo-B: ping,True,after
3,1764069500960,echo-B: ping,True,after
3,1764069501021,echo-B: ping,True,after
3,1764069501076,echo-B: ping,True,after
3,1764069501133,echo-B: ping,True,after
3,1764069501188,echo-B: ping,True,after
3,1764069501251,echo-B: ping,True,after
3,1764069501309,echo-B: ping,True,after
3,1764069501372,echo-B: ping,True,after
3,1764069501433,echo-B: ping,True,after
3,1764069501496,echo-B: ping,True,after
3,1764069501557,echo-B: ping,True,after
3,1764069501618,echo-B: ping,True,after
3,1764069501677,echo-B: ping,True,after
3,1764069501735,echo-B: ping,True,after
3,1764069501792,echo-B: ping,True,after
3,1764069501850,echo-B: ping,True,after
3,1764069501908,echo-B: ping,True,after
3,1764069501968,echo-B: ping,True,after
3,1764069502030,echo-B: ping,True,after
3,1764069502087,echo-B: ping,True,after
3,1764069502145,echo-B: ping,True,after
3,1764069502208,echo-B: ping,True,after
3,1764069502270,echo-B: ping,True,after
3,1764069502330,echo-B: ping,True,after
3,1764069502391,echo-B: ping,True,after
3,1764069502452,echo-B: ping,True,after
3,1764069502510,echo-B: ping,True,after
3,1764069502568,echo-B: ping,True,after
3,1764069502627,echo-B: ping,True,after
3,1764069502689,echo-B: ping,True,after
3,1764069502750,echo-B: ping,True,after
4,1764069504821,echo-B: ping,True,before
4,1764069504887,echo-B: ping,True,before
4,1764069504947,echo-B: ping,True,before
4,1764069505010,echo-B: ping,True,before
4,1764069505068,echo-B: ping,True,before
4,1764069505131,echo-B: ping,True,before
4,1764069505189,echo-B: ping,True,before
4,1764069505250,echo-B: ping,True,before
4,1764069505312,echo-B: ping,True,before
4,1764069505373,echo-B: ping,True,before
4,1764069505428,echo-B: ping,True,before
4,1764069505483,echo-B: ping,True,before
4,1764069505545,echo-B: ping,True,before
4,1764069505603,echo-B: ping,True,before
4,1764069505662,echo-B: ping,True,before
4,1764069505725,echo-B: ping,True,before
4,1764069505784,echo-B: ping,True,before
4,1764069505843,echo-B: ping,True,before
4,1764069505907,echo-B: ping,True,before
4,1764069505966,echo-B: ping,True,before
4,1764069506025,echo-B: ping,True,before
4,1764069506083,echo-B: ping,True,before
4,1764069506143,echo-B: ping,True,before
4,1764069506208,echo-B: ping,True,before
4,1764069506271,echo-B: ping,True,before
4,1764069506330,echo-B: ping,True,before
4,1764069506392,echo-B: ping,True,before
4,1764069506454,echo-B: ping,True,before
4,1764069506518,echo-B: ping,True,before
4,1764069506578,echo-B: ping,True,before
